PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,LOCID
10004078,10004078,3133A,02,SW
10004078,10004078,3134A,01,SW
10004078,10004078,3134A,02,SW
10004078,10004078,3540A,01,SW
10004078,10004078,3603A,01,SW
10004078,10004078,3644A,01,SW
10004078,10004078,3769A,01,SW
10004078,10004078,3769A,02,SW
10004078,10004078,4136A,01,SW
10004078,10004078,4286A,01,SW
10004078,10004078,4286A,02,SW
10004078,10004078,4292A,01,SW
10004078,10004078,4355A,01,SW
10004078,10004078,4596A,01,SW
10004078,10004078,4596A,02,SW
10004078,10004078,4598A,01,SW
10004078,10004078,4598A,02,SW
10004078,10004078,4637A,01,SW
10004078,10004078,4637A,02,SW
10004078,10004078,5005A,01,SW
10004078,10004078,5006A,01,SW
10004078,10004078,5008A,01,CR
10004078,10004078,5304A,02,SW
10004078,10004078,5435A,01,CR
10004078,10004078,5435A,01,SW
10004078,10004078,5440A,01,SW
10004078,10004078,5441A,01,CR
10004078,10004078,5441A,01,SW
10004078,10004078,5442A,01,SW
10004078,10004078,5453A,01,SW
10004078,10004078,5453A,02,SW
10004078,10004078,5576A,01,SW
10004078,10004078,5604A,01,SW
10004078,10004078,5604A,02,SW
10004078,10004078,5607A,01,SW
10004078,10004078,5607A,02,SW
10004078,10004078,5652A,01,SW
10004078,10004078,5652A,02,SW
10004078,10004078,5654A,01,SW
10004078,10004078,5654A,02,SW
10004078,10004078,5689A,01,SW
10004078,10004078,5691A,01,SW
10004078,10004078,5702A,01,CR
10004078,10004078,5702A,01,SW
10004078,10004078,5718A,01,CR
10004078,10004078,5718A,01,SW
10004078,10004078,5736A,01,SW
10004078,10004078,5737A,01,SW
10004078,10004078,5774A,01,SW
10004078,10004078,5775A,01,SW
10004078,10004078,5776A,01,SW
10004078,10004078,5777A,01,SW
10004078,10004078,5778A,01,SW
10004078,10004078,5779A,01,SW
10004078,10004078,5780A,01,SW
10004078,10004078,5781A,01,SW
10004078,10004078,5783A,01,SW
10004078,10004078,5783C,01,SW
10004078,10004078,5788A,01,SW
10004078,10004078,5790A,01,SW
10004078,10004078,5799A,01,SW
10004078,10004078,5799B,01,SW
10004078,10004078,5799C,01,SW
10004078,10004078,5800A,01,SW
10004078,10004078,5800B,01,SW
10004078,10004078,5800C,01,SW
10004078,10004078,5801A,01,CR
10004078,10004078,5801A,01,SW
10004078,10004078,5801A,02,CR
10004078,10004078,5801A,02,SW
10004078,10004078,5801B,01,SW
10004078,10004078,5801D,01,SW
10004078,10004078,5801F,01,SW
10004078,10004078,5802A,01,CR
10004078,10004078,5802A,01,SW
10004078,10004078,5802B,01,SW
10004078,10004078,5802D,01,SW
10004078,10004078,5802F,01,SW
10004078,10004078,5873A,01,CR
10004078,10004078,5873A,01,SW
10004078,10004078,5874A,01,CR
10004078,10004078,5874A,01,SW
10004078,10004078,5875A,01,CR
10004078,10004078,5875A,01,SW
10004078,10004078,5876A,01,CR
10004078,10004078,5876A,01,SW
10004078,10004078,5877A,01,SW
10004078,10004078,5879A,01,SW
10004078,10004078,5880A,01,SW
10004078,10004078,5881A,01,SW
10004078,10004078,5895A,01,SW
10004078,10004078,5896A,01,SW
10004078,10004078,5925A,01,SW
10004078,10004078,5926A,01,SW
10004078,10004078,5928A,01,SW
10004078,10004078,5929A,01,SW
10004078,10004078,5930A,01,SW
10004078,10004078,6008A,01,SW
10004078,10004078,6009A,01,SW
10004078,10004078,6016A,01,SW
10004078,10004078,6022A,01,SW
10004078,10004078,6045A,01,SW
10004078,10004078,6049A,01,SW
10004078,10004078,6050A,01,SW
10004078,10004078,6051A,01,SW
10004078,10004078,6062A,01,SW
10004078,10004078,6063A,01,SW
10004078,10004078,6064A,01,SW
10004078,10004078,6065A,01,SW
10004078,10004078,6066A,01,SW
10004078,10004078,6067A,01,SW
10004078,10004078,6068A,01,SW
10004078,10004078,6069A,01,SW
10004078,10004078,6070A,01,SW
10004078,10004078,6071A,01,SW
10004078,10004078,6072A,01,SW
10004078,10004078,6073A,01,SW
10004078,10004078,6074A,01,SW
10004078,10004078,6075A,01,SW
10004078,10004078,836A,01,SW
10004079,10004079,BA000,01,AD
10004079,10004079,CERTHE_FY,01,AD
10004079,10004079,FDA000,01,AD
10004112,10004112,KPK001X,02,MA
10004112,10004112,KPK005X,02,MA
10004112,10004112,KPK01XX,02,MA
10004112,10004112,NFK211x,01,MA
10004112,10004112,TBK111X,01,MA
10004112,10004112,TBK112X,01,MA
10004112,10004112,TFK201X,01,MA
10004112,10004112,TFK219X,01,MA
10004112,10004112,TFK231X,01,MA
10004112,10004112,TFK240X,01,MA
10004112,10004112,TFK300X,01,MA
10004112,10004112,TFK561X,01,MA
10004112,10004112,TFK571X,01,MA
10004112,10004112,TFK581X,01,MA
10004113,10004113,KIS1K38,01,LU
10004113,10004113,KIS1L27,01,LU
10004113,10004113,KIS7K28,01,LU
10004113,10004113,KIS7L27,01,LU
10004113,10004113,KISB150,01,LU
10004113,10004113,KISB151,01,LU
10004113,10004113,KISC100,01,LU
10004113,10004113,KISC102,01,LU
10004113,10004113,KISC1FY,01,LU
10004113,10004113,KISC1YF,01,LU
10004113,10004113,KISC600,01,LU
10004113,10004113,KISC603,01,LU
10004113,10004113,KISC604,01,LU
10004113,10004113,KISC650,01,LU
10004113,10004113,KISC651,01,LU
10004113,10004113,KISC6FY,01,LU
10004113,10004113,KISC800,01,LU
10004113,10004113,KISC801,01,LU
10004113,10004113,KISC86C,01,LU
10004113,10004113,KISC8C6,01,LU
10004113,10004113,KISC8FY,01,LU
10004113,10004113,KISC8M0,01,LU
10004113,10004113,KISC8M9,01,LU
10004113,10004113,KISCFG0,01,LU
10004113,10004113,KISCFY1,01,LU
10004113,10004113,KISCG61,01,LU
10004113,10004113,KISCGF0,01,LU
10004113,10004113,KISCH67,01,LU
10004113,10004113,KISCX63,01,LU
10004113,10004113,KISF100,01,LU
10004113,10004113,KISF101,01,LU
10004113,10004113,KISF102,01,LU
10004113,10004113,KISF103,01,LU
10004113,10004113,KISF104,01,LU
10004113,10004113,KISF127,01,LU
10004113,10004113,KISF128,01,LU
10004113,10004113,KISF129,01,LU
10004113,10004113,KISF130,01,LU
10004113,10004113,KISF131,01,LU
10004113,10004113,KISF132,01,LU
10004113,10004113,KISF133,01,LU
10004113,10004113,KISF151,01,LU
10004113,10004113,KISF300,01,LU
10004113,10004113,KISF301,01,LU
10004113,10004113,KISF303,01,LU
10004113,10004113,KISF304,01,LU
10004113,10004113,KISF305,01,LU
10004113,10004113,KISF311,01,LU
10004113,10004113,KISF312,01,LU
10004113,10004113,KISF313,01,LU
10004113,10004113,KISF330,01,LU
10004113,10004113,KISF331,01,LU
10004113,10004113,KISF340,01,LU
10004113,10004113,KISF341,01,LU
10004113,10004113,KISF342,01,LU
10004113,10004113,KISF344,01,LU
10004113,10004113,KISF345,01,LU
10004113,10004113,KISF346,01,LU
10004113,10004113,KISF347,01,LU
10004113,10004113,KISF348,01,LU
10004113,10004113,KISF382,01,LU
10004113,10004113,KISF800,01,LU
10004113,10004113,KISF801,01,LU
10004113,10004113,KISFC86,01,LU
10004113,10004113,KISFC8F,01,LU
10004113,10004113,KISFCG0,01,LU
10004113,10004113,KISFG33,01,LU
10004113,10004113,KISFG34,01,LU
10004113,10004113,KISFN82,01,LU
10004113,10004113,KISFN8F,01,LU
10004113,10004113,KISG100,01,LU
10004113,10004113,KISG101,01,LU
10004113,10004113,KISG102,01,LU
10004113,10004113,KISG103,01,LU
10004113,10004113,KISG104,01,LU
10004113,10004113,KISG1L1,01,LU
10004113,10004113,KISG1LC,01,LU
10004113,10004113,KISG1N4,01,LU
10004113,10004113,KISG1NK,01,LU
10004113,10004113,KISG400,01,LU
10004113,10004113,KISG401,01,LU
10004113,10004113,KISG402,01,LU
10004113,10004113,KISG403,01,LU
10004113,10004113,KISG404,01,LU
10004113,10004113,KISG406,01,LU
10004113,10004113,KISG407,01,LU
10004113,10004113,KISG4G0,01,LU
10004113,10004113,KISG4G4,01,LU
10004113,10004113,KISG500,01,LU
10004113,10004113,KISG501,01,LU
10004113,10004113,KISGC16,01,LU
10004113,10004113,KISGFC0,01,LU
10004113,10004113,KISGG13,01,LU
10004113,10004113,KISGG1H,01,LU
10004113,10004113,KISGG47,01,LU
10004113,10004113,KISGG4C,01,LU
10004113,10004113,KISGG4D,01,LU
10004113,10004113,KISGG4R,01,LU
10004113,10004113,KISGG4T,01,LU
10004113,10004113,KISGGK1,01,LU
10004113,10004113,KISGGK7,01,LU
10004113,10004113,KISGGL1,01,LU
10004113,10004113,KISGN13,01,LU
10004113,10004113,KISGN42,01,LU
10004113,10004113,KISGN4F,01,LU
10004113,10004113,KISGN51,01,LU
10004113,10004113,KISGN52,01,LU
10004113,10004113,KISGNC3,01,LU
10004113,10004113,KISGNK2,01,LU
10004113,10004113,KISGNL2,01,LU
10004113,10004113,KISH160,01,LU
10004113,10004113,KISH161,01,LU
10004113,10004113,KISH162,01,LU
10004113,10004113,KISH163,01,LU
10004113,10004113,KISH1FY,01,LU
10004113,10004113,KISH200,01,LU
10004113,10004113,KISH201,01,LU
10004113,10004113,KISH202,01,LU
10004113,10004113,KISH203,01,LU
10004113,10004113,KISH20A,01,LU
10004113,10004113,KISH221,01,LU
10004113,10004113,KISH222,01,LU
10004113,10004113,KISH223,01,LU
10004113,10004113,KISH224,01,LU
10004113,10004113,KISH300,01,LU
10004113,10004113,KISH301,01,LU
10004113,10004113,KISH302,01,LU
10004113,10004113,KISH303,01,LU
10004113,10004113,KISH304,01,LU
10004113,10004113,KISH330,01,LU
10004113,10004113,KISH33A,01,LU
10004113,10004113,KISH341,01,LU
10004113,10004113,KISH342,01,LU
10004113,10004113,KISH343,01,LU
10004113,10004113,KISH401,01,LU
10004113,10004113,KISH402,01,LU
10004113,10004113,KISH403,01,LU
10004113,10004113,KISH410,01,LU
10004113,10004113,KISH411,01,LU
10004113,10004113,KISH600,01,LU
10004113,10004113,KISH601,01,LU
10004113,10004113,KISH602,01,LU
10004113,10004113,KISH604,01,LU
10004113,10004113,KISH605,01,LU
10004113,10004113,KISH611,01,LU
10004113,10004113,KISH612,01,LU
10004113,10004113,KISH613,01,LU
10004113,10004113,KISH614,01,LU
10004113,10004113,KISH671,01,LU
10004113,10004113,KISH672,01,LU
10004113,10004113,KISH673,01,LU
10004113,10004113,KISH674,01,LU
10004113,10004113,KISH715,01,LU
10004113,10004113,KISH775,01,LU
10004113,10004113,KISH776,01,LU
10004113,10004113,KISH802,01,LU
10004113,10004113,KISH803,01,LU
10004113,10004113,KISH805,01,LU
10004113,10004113,KISH806,01,LU
10004113,10004113,KISH80A,01,LU
10004113,10004113,KISHC76,01,LU
10004113,10004113,KISHH17,01,LU
10004113,10004113,KISHH1R,01,LU
10004113,10004113,KISHHC7,01,LU
10004113,10004113,KISHHD7,01,LU
10004113,10004113,KISHJ79,01,LU
10004113,10004113,KISHJ7X,01,LU
10004113,10004113,KISHJFY,01,LU
10004113,10004113,KISHK22,01,LU
10004113,10004113,KISHK23,01,LU
10004113,10004113,KISHK24,01,LU
10004113,10004113,KISHK25,01,LU
10004113,10004113,KISHK26,01,LU
10004113,10004113,KISHN12,01,LU
10004113,10004113,KISJ420,01,LU
10004113,10004113,KISJ500,01,LU
10004113,10004113,KISJ501,01,LU
10004113,10004113,KISJ502,01,LU
10004113,10004113,KISJ503,01,LU
10004113,10004113,KISJ504,01,LU
10004113,10004113,KISJ511,01,LU
10004113,10004113,KISJ551,01,LU
10004113,10004113,KISJ552,01,LU
10004113,10004113,KISJ553,01,LU
10004113,10004113,KISJ5BW,01,LU
10004113,10004113,KISJ5BX,01,LU
10004113,10004113,KISJ5BY,01,LU
10004113,10004113,KISJ5BZ,01,LU
10004113,10004113,KISK101,01,LU
10004113,10004113,KISK291,01,LU
10004113,10004113,KISK420,01,LU
10004113,10004113,KISK421,01,LU
10004113,10004113,KISK430,01,LU
10004113,10004113,KISK431,01,LU
10004113,10004113,KISL0V0,01,LU
10004113,10004113,KISL0V1,01,LU
10004113,10004113,KISL100,01,LU
10004113,10004113,KISL10A,01,LU
10004113,10004113,KISL1FY,01,LU
10004113,10004113,KISL1NK,01,LU
10004113,10004113,KISL202,01,LU
10004113,10004113,KISL203,01,LU
10004113,10004113,KISL250,01,LU
10004113,10004113,KISL251,01,LU
10004113,10004113,KISL300,01,LU
10004113,10004113,KISL301,01,LU
10004113,10004113,KISL3FY,01,LU
10004113,10004113,KISL3M0,01,LU
10004113,10004113,KISL3M9,01,LU
10004113,10004113,KISL700,01,LU
10004113,10004113,KISL701,01,LU
10004113,10004113,KISL7FY,01,LU
10004113,10004113,KISLL17,01,LU
10004113,10004113,KISLL18,01,LU
10004113,10004113,KISLN12,01,LU
10004113,10004113,KISLN14,01,LU
10004113,10004113,KISLN1F,01,LU
10004113,10004113,KISM100,01,LU
10004113,10004113,KISM101,01,LU
10004113,10004113,KISM900,01,LU
10004113,10004113,KISM901,01,LU
10004113,10004113,KISN110,01,LU
10004113,10004113,KISN120,01,LU
10004113,10004113,KISN1FY,01,LU
10004113,10004113,KISN200,01,LU
10004113,10004113,KISN202,01,LU
10004113,10004113,KISN222,01,LU
10004113,10004113,KISN281,01,LU
10004113,10004113,KISN290,01,LU
10004113,10004113,KISN291,01,LU
10004113,10004113,KISN2N1,01,LU
10004113,10004113,KISN2N2,01,LU
10004113,10004113,KISN300,01,LU
10004113,10004113,KISN302,01,LU
10004113,10004113,KISN400,01,LU
10004113,10004113,KISNN34,01,LU
10004113,10004113,KISNN52,01,LU
10004113,10004113,KISNN53,01,LU
10004113,10004113,KISP90A,01,LU
10004113,10004113,KISP910,01,LU
10004113,10004113,KISQ300,01,LU
10004113,10004113,KISQ301,01,LU
10004113,10004113,KISQ320,01,LU
10004113,10004113,KISQ321,01,LU
10004113,10004113,KISQ3C6,01,LU
10004113,10004113,KISQ3N1,01,LU
10004113,10004113,KISQ3W8,01,LU
10004113,10004113,KISQC36,01,LU
10004113,10004113,KISQN31,01,LU
10004113,10004113,KISQW38,01,LU
10004113,10004113,KISV100,01,LU
10004113,10004113,KISV101,01,LU
10004113,10004113,KISVL12,01,LU
10004113,10004113,KISVL1F,01,LU
10004113,10004113,KISVL1G,01,LU
10004113,10004113,KISVL1H,01,LU
10004113,10004113,KISW100,01,LU
10004113,10004113,KISW101,01,LU
10004113,10004113,KISW230,01,LU
10004113,10004113,KISW236,01,LU
10004113,10004113,KISW240,01,LU
10004113,10004113,KISW241,01,LU
10004113,10004113,KISW900,01,LU
10004113,10004113,KISW901,01,LU
10004113,10004113,KISWJ24,01,LU
10004116,10014001,LEYCRTFDU-Y,01,LO
10004116,10014001,LFRSFDSCU-Y,01,LO
10004116,10014001,LVARSGLEU-Y,01,LO
10004116,10014001,YAPYSGLEU-Y,01,YA
10004116,10014001,YCPWRTFDU-Y,01,YA
10004116,10014001,YCSAFDSCU-Y,01,YA
10004116,10014001,YPCCSGLEU-Y,01,YA
10004116,10014001,YSWARTFDU-Y,01,YA
10004116,10014001,YVPPRTFDU-Y,01,YA
10004177,10006841,BAM007-F-SKS-SX,01,GC
10004177,10006841,EDU057-P-SKS-SX,02,GC
10004177,10006841,HLT028-P-SKS-AX,02,GC
10004177,10006841,HLT165-F-SKS-AX,01,GC
10004180,10004180,K0005,01,00
10004180,10004180,K0005,02,00
10004180,10004180,K0007,01,00
10004180,10004180,K0009,01,00
10004180,10004180,K0010,01,00
10004180,10004180,K0015,01,00
10004180,10004180,K0018,01,00
10004180,10004180,K0036,01,00
10004180,10004180,K0036,02,00
10004180,10004180,K0038,01,00
10004180,10004180,K0070,01,00
10004180,10004180,K0072,01,00
10004180,10004180,K0100,01,00
10004180,10004180,K0101,01,00
10004180,10004180,K0104,01,00
10004180,10004180,K0105,01,00
10004180,10004180,K0115,01,00
10004180,10004180,K0116,01,00
10004180,10004180,K0124,01,00
10004180,10004180,K0124,02,00
10004180,10004180,K0125,01,00
10004180,10004180,K0125,02,00
10004180,10004180,K0128,01,00
10004180,10004180,K0128,02,00
10004180,10004180,K0140,01,03
10004180,10004180,K0142,01,00
10004180,10004180,K0147,01,00
10004180,10004180,K0148,01,00
10004180,10004180,K0158,01,00
10004180,10004180,K0204,01,00
10004180,10004180,K0205,01,00
10004180,10004180,K0206,01,00
10004180,10004180,K0223,01,00
10004180,10004180,K0252,01,00
10004180,10004180,K0253,01,00
10004180,10004180,K0289,01,00
10004180,10004180,K0294,01,00
10004180,10004180,K0295,01,00
10004180,10004180,K0297,01,00
10004180,10004180,K0300,01,00
10004180,10004180,K0320,01,00
10004180,10004180,K0323,01,00
10004180,10004180,K0334,01,00
10004180,10004180,K0339,01,00
10004180,10004180,K0339,02,00
10004180,10004180,K0351,01,00
10004180,10004180,K0351,02,00
10004180,10004180,K0352,01,00
10004180,10004180,K0352,02,00
10004180,10004180,K0370,01,00
10004180,10004180,K0371,01,00
10004180,10004180,K0373,01,00
10004180,10004180,K0374,01,00
10004180,10004180,K0378,01,00
10004180,10004180,K0392,01,00
10004180,10004180,K0432,01,00
10004180,10004180,K0437,01,00
10004180,10004180,K0449,01,00
10004180,10004180,K0474,01,00
10004180,10004180,K0482,01,00
10004180,10004180,K0495,01,00
10004180,10004180,K0499,01,00
10004180,10004180,K0516,01,00
10004180,10004180,K0517,01,00
10004180,10004180,K0517,02,00
10004180,10004180,K0543,01,00
10004180,10004180,K0550,01,00
10004180,10004180,K0565,01,00
10004180,10004180,K0565,02,00
10004180,10004180,K0573,01,00
10004180,10004180,K0574,01,00
10004180,10004180,K0614,01,00
10004180,10004180,K0616,01,00
10004180,10004180,K0662,01,00
10004180,10004180,K0669,01,00
10004180,10004180,K0669,02,00
10004180,10004180,K0675,01,00
10004180,10004180,K0675,02,00
10004180,10004180,K0679,01,00
10004180,10004180,K0681,01,00
10004180,10004180,K0687,01,00
10004180,10004180,K0705,01,00
10004180,10004180,K0730,01,00
10004180,10004180,K0731,01,00
10004180,10004180,K0748,01,00
10004180,10004180,K0776,01,00
10004180,10004180,K0777,01,00
10004180,10004180,K0778,01,00
10004180,10004180,K0816,01,04
10004180,10004180,K0817,01,00
10004180,10004180,K0819,01,04
10004180,10004180,K0822,01,00
10004180,10004180,K0831,01,00
10004180,10004180,K0837,01,00
10004180,10004180,K0837,02,00
10004180,10004180,K0858,01,00
10004180,10004180,K0859,01,00
10004180,10004180,K0859,02,00
10004180,10004180,K0869,01,00
10004180,10004180,K0874,01,00
10004180,10004180,K0875,01,00
10004180,10004180,K0877,01,00
10004180,10004180,K0878,01,00
10004180,10004180,K0881,01,00
10004180,10004180,K0886,01,00
10004180,10004180,K0904,01,00
10004180,10004180,K0907,01,00
10004180,10004180,K0908,01,00
10004180,10004180,K0931,01,00
10004180,10004180,K0932,01,00
10004180,10004180,K0932,02,00
10004180,10004180,K0938,01,00
10004180,10004180,K0938,02,00
10004180,10004180,K0941,01,00
10004180,10004180,K0941,02,00
10004180,10004180,K0946,01,00
10004180,10004180,K0947,01,00
10004180,10004180,K0948,01,00
10004180,10004180,K0949,01,00
10004180,10004180,K0950,01,00
10004180,10004180,K0950,02,00
10004180,10004180,K0951,01,00
10004180,10004180,K0954,01,00
10004180,10004180,K0955,01,00
10004180,10004180,K0958,01,00
10004180,10004180,K0967,01,00
10004180,10004180,K0972,01,00
10004180,10004180,K0972,02,00
10004180,10004180,K0973,01,00
10004180,10004180,K0975,01,00
10004180,10004180,K0976,01,00
10004180,10004180,K0977,01,00
10004180,10004180,K0978,01,00
10004180,10004180,K0981,01,00
10004180,10004180,K0982,01,00
10004180,10004180,K0983,01,00
10004180,10004180,K0985,01,00
10004180,10004180,K0986,01,00
10004180,10004180,K0990,01,00
10004180,10004180,K0993,01,00
10004180,10004180,K0994,01,00
10004180,10004180,K0995,01,00
10004180,10004180,K0996,01,00
10004180,10004180,K0997,01,00
10004180,10004180,K0998,01,00
10004180,10004180,K0999,01,00
10004180,10004180,K1000,01,00
10004180,10004180,K1001,01,00
10004180,10004180,K1002,01,00
10004180,10004180,K1003,01,00
10004180,10004180,K1004,01,00
10004180,10004180,K1005,01,00
10004180,10004180,K1006,01,00
10004180,10004180,K1009,01,00
10004180,10004180,K1010,01,00
10004180,10004180,K1012,01,00
10004180,10004180,K1014,01,00
10004180,10004180,K1015,01,00
10004180,10004180,K1016,01,00
10004180,10004180,K1017,01,00
10004180,10004180,K1020,01,00
10004180,10004180,K1021,01,00
10004180,10004180,K1022,01,00
10004180,10004180,K1026,01,00
10004180,10004180,K1028,01,00
10004180,10004180,K1029,01,00
10004180,10004180,K1030,01,00
10004180,10004180,K1031,01,00
10004180,10004180,K1032,01,00
10004180,10004180,K1033,01,00
10004180,10004180,K1034,01,00
10004180,10004180,K1035,01,00
10004180,10004180,K1036,01,00
10004180,10004180,K1037,01,00
10004180,10004180,K1038,01,00
10004180,10004180,K1039,01,00
10004180,10004180,K1040,01,00
10004180,10004180,K1049,01,00
10004180,10004180,K1050,01,00
10004180,10004180,K1051,01,00
10004180,10004180,K1052,01,00
10004180,10004180,K1053,01,00
10004180,10004180,K1055,01,00
10004180,10004180,K1057,01,00
10004180,10004180,K1059,01,00
10004180,10004180,K1060,01,00
10004180,10004180,K1061,01,00
10004180,10004180,K1062,01,00
10004180,10004180,K1063,01,00
10004180,10004180,K1064,01,00
10004180,10004180,K1065,01,00
10004180,10004180,K1066,01,00
10004180,10004180,K1067,01,00
10004180,10004180,K1068,01,00
10004180,10004180,K1069,01,00
10004180,10004180,K1070,01,00
10004180,10004180,K1073,01,00
10004180,10004180,K1074,01,00
10004180,10004180,K1075,01,00
10004180,10004180,K1076,01,00
10004180,10004180,K1077,01,00
10004180,10004180,K1078,01,00
10004180,10004180,K1079,01,00
10004180,10004180,K1080,01,00
10004180,10004180,K1081,01,00
10004180,10004180,K1081,02,00
10004180,10004180,K1082,01,00
10004180,10004180,K1084,01,00
10004180,10004180,K1085,01,00
10004180,10004180,K1086,01,00
