PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,LOCID,UCASCOURSEID
10007114,10007114,UV5PT,01,MO,4803
10007114,10007114,UV5PT,01,NWH,3130
10007114,10007114,UV5PT,01,OR,9903
10007114,10007114,UV5PT,01,PE,5259
10007114,10007114,UV5PT,01,SH,9110
10007114,10007114,UV5PT,02,AR,4774
10007114,10007114,UV5PT,02,HT,7372
10007114,10007114,UV5PT,02,IN,2095
10007114,10007114,UV5PT,02,MO,4803
10007114,10007114,UV5PT,02,NWH,3130
10007114,10007114,UV5PT,02,OR,9903
10007114,10007114,UV5PT,02,PE,5259
10007114,10007114,UV5PT,02,SH,9110
10007114,10007114,UV600,01,AR,6035
10007114,10007114,UV600,01,HT,4004
10007114,10007114,UV600,01,MO,3689
10007114,10007114,UV600,01,NWH,0071
10007114,10007114,UV600,01,PE,3267
10007114,10007114,UV600,02,AR,6035
10007114,10007114,UV600,02,HT,4004
10007114,10007114,UV600,02,MO,3689
10007114,10007114,UV600,02,NWH,0071
10007114,10007114,UV600,02,PE,3267
10007114,10007114,UV900,01,AR,8060
10007114,10007114,UV900,01,HT,5950
10007114,10007114,UV900,01,IN,4966
10007114,10007114,UV900,01,MO,4972
10007114,10007114,UV900,01,NWH,8253
10007114,10007114,UV900,01,OR,4378
10007114,10007114,UV900,01,SH,9597
10007114,10007114,UV900,02,AR,8060
10007114,10007114,UV900,02,HT,5950
10007114,10007114,UV900,02,IN,4966
10007114,10007114,UV900,02,MO,4972
10007114,10007114,UV900,02,NWH,8253
10007114,10007114,UV900,02,OR,4378
10007114,10007114,UV900,02,SH,9597
10007114,10007114,UV90A,01,AR,0096
10007114,10007114,UV90A,01,IN,9144
10007114,10007114,UV90A,01,MO,1095
10007114,10007114,UV90A,01,NWH,5951
10007114,10007114,UV90A,01,OR,6581
10007114,10007114,UV90A,01,SH,7891
10007114,10007114,UV90A,02,AR,0096
10007114,10007114,UV90A,02,IN,9144
10007114,10007114,UV90A,02,MO,1095
10007114,10007114,UV90A,02,NWH,5951
10007114,10007114,UV90A,02,OR,6581
10007114,10007114,UV90A,02,SH,7891
10007114,10007114,UV90C,01,AR,2999
10007114,10007114,UV90C,01,HT,3176
10007114,10007114,UV90C,01,IN,2586
10007114,10007114,UV90C,01,MO,6614
10007114,10007114,UV90C,01,NWH,4723
10007114,10007114,UV90C,01,OR,3669
10007114,10007114,UV90C,01,PE,9057
10007114,10007114,UV90C,01,SH,3795
10007114,10007114,UV90C,02,AR,2999
10007114,10007114,UV90C,02,HT,3176
10007114,10007114,UV90C,02,IN,2586
10007114,10007114,UV90C,02,MO,6614
10007114,10007114,UV90C,02,NWH,4723
10007114,10007114,UV90C,02,OR,3669
10007114,10007114,UV90C,02,PE,9057
10007114,10007114,UV90C,02,SH,3795
10007114,10007114,UV90G,01,AR,4672
10007114,10007114,UV90G,01,HT,0469
10007114,10007114,UV90G,01,IN,8855
10007114,10007114,UV90G,01,MO,2218
10007114,10007114,UV90G,01,NWH,8764
10007114,10007114,UV90G,01,OR,6027
10007114,10007114,UV90G,01,SH,6029
10007114,10007114,UV90G,02,AR,4672
10007114,10007114,UV90G,02,HT,0469
10007114,10007114,UV90G,02,IN,8855
10007114,10007114,UV90G,02,MO,2218
10007114,10007114,UV90G,02,NWH,8764
10007114,10007114,UV90G,02,OR,6027
10007114,10007114,UV90G,02,SH,6029
10007114,10007114,UV90H,01,AR,2163
10007114,10007114,UV90H,01,HT,9054
10007114,10007114,UV90H,01,IN,2182
10007114,10007114,UV90H,01,MO,0182
10007114,10007114,UV90H,01,NWH,4913
10007114,10007114,UV90H,01,OR,9768
10007114,10007114,UV90H,01,SH,4689
10007114,10007114,UV90H,02,AR,2163
10007114,10007114,UV90H,02,HT,9054
10007114,10007114,UV90H,02,IN,2182
10007114,10007114,UV90H,02,MO,0182
10007114,10007114,UV90H,02,NWH,4913
10007114,10007114,UV90H,02,OR,9768
10007114,10007114,UV90H,02,SH,4689
10007114,10007114,UV90L,01,AR,2083
10007114,10007114,UV90L,01,HT,3963
10007114,10007114,UV90L,01,IN,4328
10007114,10007114,UV90L,01,MO,2691
10007114,10007114,UV90L,01,NWH,8442
10007114,10007114,UV90L,01,OR,0774
10007114,10007114,UV90L,01,SH,1648
10007114,10007114,UV90L,02,AR,2083
10007114,10007114,UV90L,02,HT,3963
10007114,10007114,UV90L,02,IN,4328
10007114,10007114,UV90L,02,MO,2691
10007114,10007114,UV90L,02,NWH,8442
10007114,10007114,UV90L,02,OR,0774
10007114,10007114,UV90L,02,SH,1648
10007114,10007114,UV90P,01,AR,0184
10007114,10007114,UV90P,01,HT,5878
10007114,10007114,UV90P,01,IN,2347
10007114,10007114,UV90P,01,MO,4321
10007114,10007114,UV90P,01,NWH,6466
10007114,10007114,UV90P,01,OR,6177
10007114,10007114,UV90P,01,PE,7882
10007114,10007114,UV90P,01,SH,2909
10007114,10007114,UV90P,02,AR,0184
10007114,10007114,UV90P,02,HT,5878
10007114,10007114,UV90P,02,IN,2347
10007114,10007114,UV90P,02,MO,4321
10007114,10007114,UV90P,02,NWH,6466
10007114,10007114,UV90P,02,OR,6177
10007114,10007114,UV90P,02,PE,7882
10007114,10007114,UV90P,02,SH,2909
10007114,10007114,UV90S,01,AR,7089
10007114,10007114,UV90S,01,HT,6250
10007114,10007114,UV90S,01,IN,0455
10007114,10007114,UV90S,01,MO,0912
10007114,10007114,UV90S,01,NWH,8090
10007114,10007114,UV90S,01,OR,6412
10007114,10007114,UV90S,01,PE,8801
10007114,10007114,UV90S,01,SH,6106
10007114,10007114,UV90S,02,AR,7089
10007114,10007114,UV90S,02,HT,6250
10007114,10007114,UV90S,02,IN,0455
10007114,10007114,UV90S,02,MO,0912
10007114,10007114,UV90S,02,NWH,8090
10007114,10007114,UV90S,02,OR,6412
10007114,10007114,UV90S,02,PE,8801
10007114,10007114,UV90S,02,SH,6106
10007114,10007114,UV90T,01,AR,8279
10007114,10007114,UV90T,01,HT,1027
10007114,10007114,UV90T,01,IN,4759
10007114,10007114,UV90T,01,MO,7562
10007114,10007114,UV90T,01,NWH,0392
10007114,10007114,UV90T,01,OR,8384
10007114,10007114,UV90T,01,SH,9226
10007114,10007114,UV90T,02,AR,8279
10007114,10007114,UV90T,02,HT,1027
10007114,10007114,UV90T,02,IN,4759
10007114,10007114,UV90T,02,MO,7562
10007114,10007114,UV90T,02,NWH,0392
10007114,10007114,UV90T,02,OR,8384
10007114,10007114,UV90T,02,SH,9226
10007114,10007114,UVL52,01,AR,2520
10007114,10007114,UVL52,01,HT,1914
10007114,10007114,UVL52,01,IN,2360
10007114,10007114,UVL52,01,MO,9679
10007114,10007114,UVL52,01,NWH,8345
10007114,10007114,UVL52,01,OR,1752
10007114,10007114,UVL52,01,PE,3181
10007114,10007114,UVL52,01,SH,1966
10007114,10007114,UVL52,02,AR,2520
10007114,10007114,UVL52,02,HT,1914
10007114,10007114,UVL52,02,IN,2360
10007114,10007114,UVL52,02,MO,9679
10007114,10007114,UVL52,02,NWH,8345
10007114,10007114,UVL52,02,OR,1752
10007114,10007114,UVL52,02,PE,3181
10007114,10007114,UVL52,02,SH,1966
10007114,10007114,UW100,01,MO,3370
10007114,10007114,UW100,01,NWH,5416
10007114,10007114,UW100,01,OR,3803
10007114,10007114,UW100,01,SH,6685
10007114,10007114,UW100,02,MO,3370
10007114,10007114,UW100,02,NWH,5416
10007114,10007114,UW100,02,OR,3803
10007114,10007114,UW100,02,SH,6685
10007114,10007114,UW190,01,IN,2104
10007114,10007114,UW190,01,PE,8160
10007114,10007114,UW190,02,IN,2104
10007114,10007114,UW190,02,PE,8160
10007114,10007114,UW213,01,IN,6131
10007114,10007114,UW213,01,PE,9588
10007114,10007114,UW213,02,IN,6131
10007114,10007114,UW213,02,PE,9588
10007114,10007114,UW301,01,AR,0386
10007114,10007114,UW301,01,MO,2299
10007114,10007114,UW301,01,NWH,9119
10007114,10007114,UW301,01,OR,4324
10007114,10007114,UW301,01,PE,1487
10007114,10007114,UW301,01,SH,0329
10007114,10007114,UW301,02,AR,0386
10007114,10007114,UW301,02,MO,2299
10007114,10007114,UW301,02,NWH,9119
10007114,10007114,UW301,02,OR,4324
10007114,10007114,UW301,02,PE,1487
10007114,10007114,UW301,02,SH,0329
10007114,10007114,UW303,01,PE,6063
10007114,10007114,UW303,02,PE,6063
10007114,10007114,UW310,01,PE,1615
10007114,10007114,UW310,02,PE,1615
10007114,10007114,UW3N1,01,PE,5966
10007114,10007114,UW3N1,02,PE,5966
10007114,10007114,UW440,01,IN,6321
10007114,10007114,UW440,02,IN,6321
10007114,10007114,UW600,01,NWH,8633
10007114,10007114,UW600,01,SH,6029
10007114,10007114,UW600,02,NWH,8633
10007114,10007114,UW600,02,SH,6029
10007114,10007114,UW830,01,AR,3897
10007114,10007114,UW830,01,IN,4862
10007114,10007114,UW830,01,MO,1485
10007114,10007114,UW830,01,NWH,9648
10007114,10007114,UW830,01,OR,6023
10007114,10007114,UW830,01,SH,9094
10007114,10007114,UW830,02,AR,3897
10007114,10007114,UW830,02,IN,4862
10007114,10007114,UW830,02,MO,1485
10007114,10007114,UW830,02,NWH,9648
10007114,10007114,UW830,02,OR,6023
10007114,10007114,UW830,02,SH,9094
10007114,10007114,UX104,01,IN,4560
10007114,10007114,UX104,02,IN,4560
10007114,10007114,UX134,01,PE,5190
10007114,10007114,UX134,02,PE,5190
10007114,10007114,UXQ10,01,NWH,0904
10007114,10007114,UXQ10,01,SM,9859
10007114,10007114,UXQ10,02,NWH,0904
10007114,10007114,UXQ10,02,SM,9859
10007137,10007137,UGBA3DAVE,01,BR,8909
10007137,10007137,UGBAACCFIN,01,BO,7518
10007137,10007137,UGBAACT,01,BO,0514
10007137,10007137,UGBAACTIC,01,IC,0381
10007137,10007137,UGBAAFF,01,BO,8004
10007137,10007137,UGBAAPMT,01,BR,7569
10007137,10007137,UGBABUS,01,BO,2840
10007137,10007137,UGBABUSAACC,01,BO,7999
10007137,10007137,UGBABUSAHRM,01,BO,8706
10007137,10007137,UGBABUSAMKT,01,BO,6806
10007137,10007137,UGBACEY,01,BO,5748
10007137,10007137,UGBACHW,01,BO,4516
10007137,10007137,UGBACOMMUSICD,01,P1,4559
10007137,10007137,UGBACPT,01,BO,0780
10007137,10007137,UGBACW,01,BO,9160
10007137,10007137,UGBACWAHIS,01,BO,1877
10007137,10007137,UGBACWAPHIL,01,BO,5224
10007137,10007137,UGBACWASCS,01,BO,7939
10007137,10007137,UGBACWR,01,BO,9716
10007137,10007137,UGBADAN,01,BO,8463
10007137,10007137,UGBADANP,01,BO,5955
10007137,10007137,UGBADAPPT,01,BO,9633
10007137,10007137,UGBADAWT,01,BO,1790
10007137,10007137,UGBADFP,01,BR,4686
10007137,10007137,UGBADFPS,01,BR,0140
10007137,10007137,UGBADRTHT,01,BO,2194
10007137,10007137,UGBAEDPE,01,BO,6153
10007137,10007137,UGBAEDSEN,01,BR,8746
10007137,10007137,UGBAEDSPE,01,BO,3645
10007137,10007137,UGBAEDU,01,BR,7143
10007137,10007137,UGBAENL,01,BO,6761
10007137,10007137,UGBAENL,02,BO,6761
10007137,10007137,UGBAENLAHI,01,BO,8364
10007137,10007137,UGBAFARPD,01,BR,8319
10007137,10007137,UGBAFCP,01,BO,7569
10007137,10007137,UGBAGAME,01,BR,5986
10007137,10007137,UGBAHIS,01,BO,5061
10007137,10007137,UGBAINTEDU,01,BR,6677
10007137,10007137,UGBAJZACP,01,BO,7187
10007137,10007137,UGBAMEDCOM,01,BR,2657
10007137,10007137,UGBAMEMHIS,01,BO,6915
10007137,10007137,UGBAMKT,01,BO,0174
10007137,10007137,UGBAMPAAFF,01,BO,4582
10007137,10007137,UGBAMTAAFF,01,BO,5582
10007137,10007137,UGBAMTAAFF,01,BR,5785
10007137,10007137,UGBAMTACP,01,BO,7518
10007137,10007137,UGBAMTWT,01,BO,5770
10007137,10007137,UGBAMUAMT,01,BO,9598
10007137,10007137,UGBAMUAMT,01,BR,1034
10007137,10007137,UGBAMUS,01,BO,7438
10007137,10007137,UGBAMUSJZPER,01,BO,4680
10007137,10007137,UGBAMUSPER,01,BO,2598
10007137,10007137,UGBAMUSPR,01,BO,7090
10007137,10007137,UGBAMUSPR,02,BO,7090
10007137,10007137,UGBAMUSVOPER,01,BO,9370
10007137,10007137,UGBAMUTH,01,BO,5229
10007137,10007137,UGBAMUTH,01,BR,7855
10007137,10007137,UGBAMUTHAAD,01,BO,3383
10007137,10007137,UGBAMUTHAAD,01,BR,8812
10007137,10007137,UGBAMUTHP,01,BO,8838
10007137,10007137,UGBAMUTPPH,01,AS,5947
10007137,10007137,UGBAMUUST,01,IC,3504
10007137,10007137,UGBAMUWJS,01,BO,7264
10007137,10007137,UGBAMUWMT,01,BO,4200
10007137,10007137,UGBAMUWMT,01,BR,2527
10007137,10007137,UGBAMUWT,01,BO,1693
10007137,10007137,UGBAOADV,01,BO,2391
10007137,10007137,UGBAPCH,01,BO,3612
10007137,10007137,UGBAPEQTS,01,BO,9957
10007137,10007137,UGBAPESC,01,BO,5073
10007137,10007137,UGBAPETEYU,01,BR,7167
10007137,10007137,UGBAPETU,01,BR,4866
10007137,10007137,UGBAPOLAPHIL,01,BO,9674
10007137,10007137,UGBAPOLIR,01,BO,4120
10007137,10007137,UGBASACT,01,BR,0602
10007137,10007137,UGBASCR,01,BR,2818
10007137,10007137,UGBASOC,01,BO,2813
10007137,10007137,UGBASOCWC,01,BO,2657
10007137,10007137,UGBASPMED,01,BR,5043
10007137,10007137,UGBASPTBUMG,01,BO,7832
10007137,10007137,UGBASUFASH,01,P1,9918
10007137,10007137,UGBASWK,01,BO,5183
10007137,10007137,UGBATHT,01,BO,6545
10007137,10007137,UGBENGEEE,01,BR,8294
10007137,10007137,UGBENGME,01,BR,8765
10007137,10007137,UGBESPT,01,BR,7298
10007137,10007137,UGBESPTASM,01,BR,6044
10007137,10007137,UGBLLAW,01,BO,0734
10007137,10007137,UGBLLAWB,01,BO,8034
10007137,10007137,UGBLLAWC,01,BO,9192
10007137,10007137,UGBLLAWIR,01,BO,8368
10007137,10007137,UGBMSCIPSY,01,BO,9607
10007137,10007137,UGBMSISPTSES,01,BO,2849
10007137,10007137,UGBSBUSPSY,01,BO,6367
10007137,10007137,UGBSCFPSY,01,BO,6669
10007137,10007137,UGBSCOMPS,01,BR,3543
10007137,10007137,UGBSCOUPSY,01,BO,0094
10007137,10007137,UGBSCRIM,01,BO,4316
10007137,10007137,UGBSDANSCI,01,BO,3447
10007137,10007137,UGBSDIGMKT,01,BO,5843
10007137,10007137,UGBSDIGTEC,01,BR,3433
10007137,10007137,UGBSEDPSY,01,BO,8698
10007137,10007137,UGBSKS23MAT,01,BR,3627
10007137,10007137,UGBSNURSA,01,BO,5278
10007137,10007137,UGBSPHYSIO,01,BO,7261
10007137,10007137,UGBSPSY,01,BO,2882
10007137,10007137,UGBSPSYES,01,BO,6536
10007137,10007137,UGBSSPEXPS,01,BO,9293
10007137,10007137,UGBSSPTSES,01,BO,9816
10007137,10007137,UGBSSPTSESPS,01,BO,9316
10007137,10007137,UGBSSPTSTH,01,BO,9402
10007137,10007137,UGFDEYBOC,01,BO,3240
10007137,10007137,UGMSSPTSTH,01,BO,2177
10007138,10007138,UBAHACSAS3FUN,01,W1,3656
10007138,10007138,UBAHADVDM3FUN,01,W1,2228
10007138,10007138,UBAHADVDM4FUN,01,W1,6131
10007138,10007138,UBAHANIMA3FUN,01,W1,4904
10007138,10007138,UBAHANIMA4FUN,01,W1,0548
10007138,10007138,UBAHBUSMN3FUN,01,W1,0532
10007138,10007138,UBAHBUSMN4FUN,01,W1,8832
10007138,10007138,UBAHCFTDM3FUN,01,W1,0632
10007138,10007138,UBAHCFTDM4FUN,01,W1,8123
10007138,10007138,UBAHCRACI3FUN,01,W1,0021
10007138,10007138,UBAHCRACI4FUN,01,W1,5003
10007138,10007138,UBAHCRIMY3FUN,01,W1,7964
10007138,10007138,UBAHCRIMY4FUN,01,W1,6771
10007138,10007138,UBAHCRXPS3FUN,01,W1,2116
10007138,10007138,UBAHCRXPS4FUN,01,W1,3107
10007138,10007138,UBAHECHST3FUN,01,W1,0834
10007138,10007138,UBAHECHST4FUN,01,W1,2994
10007138,10007138,UBAHEDSTD3FUN,01,W1,3626
10007138,10007138,UBAHEDSTD4FUN,01,W1,1118
10007138,10007138,UBAHENGLH3FUN,01,W1,2623
10007138,10007138,UBAHENGLH4FUN,01,W1,3005
10007138,10007138,UBAHFASPR3FUN,01,W1,7878
10007138,10007138,UBAHFASPR4FUN,01,W1,0344
10007138,10007138,UBAHFNART3FUN,01,W1,0127
10007138,10007138,UBAHGAART3FUN,01,W1,0477
10007138,10007138,UBAHGAART4FUN,01,W1,8853
10007138,10007138,UBAHGAMDE3FUN,01,W1,0610
10007138,10007138,UBAHGAMDE4FUN,01,W1,9593
10007138,10007138,UBAHGRDES3FUN,01,W1,1523
10007138,10007138,UBAHHASCP3FUN,01,W1,0402
10007138,10007138,UBAHHASCP4FUN,01,W1,9511
10007138,10007138,UBAHHISTY3FUN,01,W1,3584
10007138,10007138,UBAHHISTY4FUN,01,W1,8567
10007138,10007138,UBAHHMPSS3FUN,01,W1,8100
10007138,10007138,UBAHHMPSS4FUN,01,W1,3039
10007138,10007138,UBAHHRMAN3FUN,01,W1,4653
10007138,10007138,UBAHHRMAN4FUN,01,W1,3072
10007138,10007138,UBAHIASPD3FUN,01,W1,0707
10007138,10007138,UBAHIASPD4FUN,01,W1,0150
10007138,10007138,UBAHILLUS3FUN,01,W1,6594
10007138,10007138,UBAHINTBM3FUN,01,W1,7292
10007138,10007138,UBAHINTBM4FUN,01,W1,2277
10007138,10007138,UBAHLAXCR3FUN,01,W1,5145
10007138,10007138,UBAHLAXCR4FUN,01,W1,6346
10007138,10007138,UBAHMMJOU3FUN,01,W1,4678
10007138,10007138,UBAHMMJOU4FUN,01,W1,7709
10007138,10007138,UBAHMSJOU3FUN,01,W1,5242
10007138,10007138,UBAHMSJOU4FUN,01,W1,4147
10007138,10007138,UBAHPHOTO3FUN,01,W1,0785
10007138,10007138,UBAHPOPMU3FUN,01,W1,9563
10007138,10007138,UBAHPRDES3FUN,01,W1,1102
10007138,10007138,UBAHPRDES4FUN,01,W1,7165
10007138,10007138,UBAHPRIED3FUN,01,W1,8385
10007138,10007138,UBAHPROPO3FUN,01,W1,0437
10007138,10007138,UBAHSOCIY3FUN,01,W1,3621
10007138,10007138,UBAHSOCIY4FUN,01,W1,1114
10007138,10007138,UBAHSOCWK3FUN,01,W1,6129
10007138,10007138,UBAHWCYPF3FUN,01,W1,2174
10007138,10007138,UBAHWCYPF4FUN,01,W1,9664
10007138,10007138,UBENELCME3FUN,01,W1,4196
10007138,10007138,UBENELCME4FUN,01,W1,2490
10007138,10007138,UBENENMEC3FUN,01,W1,7599
10007138,10007138,UBENENMEC4FUN,01,W1,6835
10007138,10007138,UBSCACFIN3FUN,01,W1,5640
10007138,10007138,UBSCADNUR3FUN,01,W1,7262
10007138,10007138,UBSCAIADS3FUN,01,W1,0363
10007138,10007138,UBSCAIADS4FUN,01,W1,3633
10007138,10007138,UBSCBIOCH3FUN,01,W1,4245
10007138,10007138,UBSCBIOCH4FUN,01,W1,3005
10007138,10007138,UBSCBIOMS3FUN,01,W1,1210
10007138,10007138,UBSCBIOMS4FUN,01,W1,5779
10007138,10007138,UBSCBISCI3FUN,01,W1,3575
10007138,10007138,UBSCBUCOM3FUN,01,W1,2861
10007138,10007138,UBSCBUCOM4FUN,01,W1,4037
10007138,10007138,UBSCCOMSC3FUN,01,W1,5579
10007138,10007138,UBSCCOMSC4FUN,01,W1,1168
10007138,10007138,UBSCCYPNU3FUN,01,W1,6706
10007138,10007138,UBSCENGIN3FUN,01,W1,7115
10007138,10007138,UBSCENGIN4FUN,01,W1,5687
10007138,10007138,UBSCENVSC3FUN,01,W1,5240
10007138,10007138,UBSCESPOR3FUN,01,W1,3894
10007138,10007138,UBSCESPOR4FUN,01,W1,3624
10007138,10007138,UBSCFINCE3FUN,01,W1,1515
10007138,10007138,UBSCFPSYC3FUN,01,W1,0009
10007138,10007138,UBSCFPSYC4FUN,01,W1,1522
10007138,10007138,UBSCGAMPR3FUN,01,W1,9692
10007138,10007138,UBSCGAMPR4FUN,01,W1,2138
10007138,10007138,UBSCGEOGY3FUN,01,W1,4380
10007138,10007138,UBSCGEOGY4FUN,01,W1,2395
10007138,10007138,UBSCHEASC3FUN,01,W1,1043
10007138,10007138,UBSCHEASC4FUN,01,W1,6882
10007138,10007138,UBSCLDNUR3FUN,01,W1,5834
10007138,10007138,UBSCMARKT3FUN,01,W1,0348
10007138,10007138,UBSCMARKT4FUN,01,W1,3903
10007138,10007138,UBSCMHNUR3FUN,01,W1,3326
10007138,10007138,UBSCMIDWF3FUN,01,W1,0011
10007138,10007138,UBSCOCCTH3FUN,01,W1,2770
10007138,10007138,UBSCPARSC3FUN,01,W1,9388
10007138,10007138,UBSCPHARM3FUN,01,W1,6538
