LEO3SECSBJ,KISMODE,KISLEVEL,LEO3SECPOP_UK,LEO3LQ_UK,LEO3MED_UK,LEO3UQ_UK,LEO3SECPOP_E,LEO3LQ_E,LEO3MED_E,LEO3UQ_E,LEO3SECPOP_NW,LEO3LQ_NW,LEO3MED_NW,LEO3UQ_NW,LEO3SECPOP_NE,LEO3LQ_NE,LEO3MED_NE,LEO3UQ_NE,LEO3SECPOP_EM,LEO3LQ_EM,LEO3MED_EM,LEO3UQ_EM,LEO3SECPOP_WM,LEO3LQ_WM,LEO3MED_WM,LEO3UQ_WM,LEO3SECPOP_EE,LEO3LQ_EE,LEO3MED_EE,LEO3UQ_EE,LEO3SECPOP_SE,LEO3LQ_SE,LEO3MED_SE,LEO3UQ_SE,LEO3SECPOP_SW,LEO3LQ_SW,LEO3MED_SW,LEO3UQ_SW,LEO3SECPOP_YH,LEO3LQ_YH,LEO3MED_YH,LEO3UQ_YH,LEO3SECPOP_LN,LEO3LQ_LN,LEO3MED_LN,LEO3UQ_LN,LEO3SECPOP_W,LEO3LQ_W,LEO3MED_W,LEO3UQ_W,LEO3SECPOP_CF,LEO3LQ_CF,LEO3MED_CF,LEO3UQ_CF,LEO3SECPOP_S,LEO3LQ_S,LEO3MED_S,LEO3UQ_S,LEO3SECPOP_ED,LEO3LQ_ED,LEO3MED_ED,LEO3UQ_ED,LEO3SECPOP_GL,LEO3LQ_GL,LEO3MED_GL,LEO3UQ_GL
CAH23-01-03,01,03,105,15500,21000,27000,85,15500,21000,27000,20,15500,18500,21500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,13500,23500,32500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,14000,23500,27000,NA,NA,NA,NA,NA,NA,NA,NA
CAH23-01-03,01,04,15,12000,14500,18500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH23-01-03,02,03,725,11500,19500,28500,615,11500,19500,29000,50,9500,14500,20500,15,7500,18500,29000,60,13000,19000,28000,40,11000,18500,25500,95,11500,19500,26000,135,12000,20000,30500,80,10000,18500,28500,55,13000,19500,29000,85,13500,29000,38500,50,10000,17000,24000,NA,NA,NA,NA,50,15500,22000,33000,NA,NA,NA,NA,NA,NA,NA,NA
CAH23-01-03,02,04,100,10000,16500,26500,90,10500,16500,27000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,11000,17000,37000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24,01,03,12890,17000,21000,26000,11485,17000,21500,26500,1595,16000,20000,24000,500,15500,19000,23000,910,16500,20500,25000,1005,16500,20000,24500,1145,17500,22500,27500,1845,18000,22500,27000,845,16000,20000,24500,1025,16500,20500,24500,2620,19000,24000,29500,465,16000,20000,24000,135,17000,21000,24500,830,16500,20500,25000,125,17000,21000,25500,155,16000,20500,25000
CAH24,01,04,320,12000,16500,21500,305,12000,16500,21500,35,11500,16500,18500,NA,NA,NA,NA,45,13000,16500,19500,25,11000,15000,22500,30,10500,17500,21500,60,14000,17500,21500,20,12000,15000,19000,NA,NA,NA,NA,70,10500,20500,28000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24,02,03,390,15000,20000,26000,355,15000,20000,26500,30,12000,18500,20500,15,14500,17500,19500,35,16500,19500,25500,30,15500,18000,22000,25,14500,23000,28000,40,15500,20500,28000,20,15500,19000,22500,30,16500,20000,23500,125,15000,23000,29500,15,11000,20000,23000,NA,NA,NA,NA,15,17500,23500,26000,NA,NA,NA,NA,NA,NA,NA,NA
CAH24,02,04,80,17500,24000,32500,65,17000,25000,33000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,17500,26500,33000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01,01,03,12890,17000,21000,26000,11485,17000,21500,26500,1595,16000,20000,24000,500,15500,19000,23000,910,16500,20500,25000,1005,16500,20000,24500,1145,17500,22500,27500,1845,18000,22500,27000,845,16000,20000,24500,1025,16500,20500,24500,2620,19000,24000,29500,465,16000,20000,24000,135,17000,21000,24500,830,16500,20500,25000,125,17000,21000,25500,155,16000,20500,25000
CAH24-01,01,04,320,12000,16500,21500,305,12000,16500,21500,35,11500,16500,18500,NA,NA,NA,NA,45,13000,16500,19500,25,11000,15000,22500,30,10500,17500,21500,60,14000,17500,21500,20,12000,15000,19000,NA,NA,NA,NA,70,10500,20500,28000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01,02,03,390,15000,20000,26000,355,15000,20000,26500,30,12000,18500,20500,15,14500,17500,19500,35,16500,19500,25500,30,15500,18000,22000,25,14500,23000,28000,40,15500,20500,28000,20,15500,19000,22500,30,16500,20000,23500,125,15000,23000,29500,15,11000,20000,23000,NA,NA,NA,NA,15,17500,23500,26000,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01,02,04,80,17500,24000,32500,65,17000,25000,33000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,17500,26500,33000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-01,01,03,335,18500,23500,29500,320,18500,23500,29000,70,15500,20000,24000,35,17500,19500,25000,30,17000,21000,28500,15,19000,24000,29000,25,22500,27000,35500,35,22500,26000,36500,NA,NA,NA,NA,20,19500,24000,30000,75,22500,27000,32500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-01,01,04,30,13000,15000,18500,30,13000,15000,18500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-01,02,03,40,15500,20000,27000,30,15500,19500,27000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-01,02,04,30,15500,22500,32500,25,17000,26500,32500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-02,01,03,660,20000,25000,30000,570,21000,25500,30500,80,21000,24000,28500,15,19000,20500,26500,25,17500,22500,27000,25,18500,24000,29000,60,21000,25000,33000,90,22000,27500,32000,35,23500,24500,27000,50,18500,23500,28500,195,21500,27000,31000,NA,NA,NA,NA,NA,NA,NA,NA,80,18000,22000,27500,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-02,02,03,15,20500,26000,29000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-03,01,03,160,18500,23500,28000,155,18500,23500,28000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,18500,22500,27500,30,19000,23500,26500,20,19500,24000,28000,NA,NA,NA,NA,50,18500,25000,30500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-04,01,03,3750,17500,22000,26500,3315,18000,22000,26500,405,17000,21000,24500,230,16000,19500,23500,275,18000,21000,25500,280,17000,21000,25000,320,18500,23000,28000,505,18500,23000,27000,275,17000,21000,25000,315,18000,21000,24500,705,19500,24500,30000,120,17500,21000,24500,40,18000,22000,24500,290,17500,21000,25500,30,18000,23000,26500,50,16000,19500,25500
CAH24-01-04,01,04,40,11000,15500,20000,35,11000,15500,21000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-04,02,03,90,17500,22500,28000,85,17000,22500,29000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,18000,25500,30500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-05,01,03,7985,16000,21000,25500,7130,16000,21000,25500,1035,15500,19000,23000,215,14000,18500,22000,575,15500,20000,24500,675,15500,19500,24000,705,17000,22000,26000,1185,17500,22000,26500,505,14500,19500,23500,640,15000,19500,23500,1595,18500,23500,28500,330,15500,19500,23500,95,16500,20000,24500,460,15500,20000,24000,75,16500,20500,24500,100,16000,21000,23500
CAH24-01-05,01,04,250,11500,17000,22500,235,11500,17000,22000,30,11000,17000,18500,NA,NA,NA,NA,30,12000,17000,19500,NA,NA,NA,NA,20,7000,16000,19500,55,14000,17500,21500,NA,NA,NA,NA,NA,NA,NA,NA,65,11500,20500,28000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-05,02,03,240,14500,19000,24000,225,14500,19000,25000,15,9500,14000,19000,NA,NA,NA,NA,25,16500,19500,24500,20,15000,18000,21000,20,14500,22000,26500,30,14500,19500,26000,NA,NA,NA,NA,20,15500,18500,21500,75,14500,21000,27000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-05,02,04,25,18500,22000,26500,15,15500,21000,31000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25,01,03,44110,15000,20000,25000,39500,15500,20000,25000,5000,14500,18500,22500,1460,13500,17500,22000,2985,15500,20000,24000,3465,14500,19000,23500,4205,15500,21000,25500,6590,16000,21000,26000,3950,14000,18500,23500,3375,15000,19000,23000,8475,17000,23500,28000,2065,13000,18000,22000,470,13500,18500,22500,2320,13500,18500,23500,420,14500,19500,24000,425,13000,17500,22500
CAH25,01,04,4090,11500,16500,21000,3740,11500,17000,21000,455,10500,15500,19000,280,10500,15000,18500,310,12000,16500,20000,420,11000,16000,19500,330,13000,17500,22000,515,12000,17000,22000,610,11000,16000,20000,220,12500,17000,20500,605,12000,19500,25500,190,10500,15500,19000,50,10000,13000,19000,155,11000,15500,19000,NA,NA,NA,NA,NA,NA,NA,NA
CAH25,02,03,1175,13000,19000,26500,1075,13000,19000,26500,105,11000,17500,21500,45,10500,16000,21000,70,10500,18500,24000,110,13500,18500,25000,100,14500,20000,27500,190,14000,20000,29000,135,13000,19000,27500,65,11500,18000,24000,270,13000,22000,29000,35,10000,14500,18500,NA,NA,NA,NA,55,14000,18500,26500,NA,NA,NA,NA,NA,NA,NA,NA
CAH25,02,04,430,11500,18500,25500,370,11500,18500,25500,35,11500,17000,21500,NA,NA,NA,NA,35,13500,21000,25500,35,12000,15500,25500,35,12000,19000,30500,100,11500,19000,24500,45,9500,14500,22500,15,15500,18500,21500,60,12500,19500,29000,40,10000,15000,21500,NA,NA,NA,NA,25,13500,19500,28500,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01,01,03,29915,15500,20500,25000,26885,15500,20500,25500,3310,15000,19000,23000,1040,14000,18000,22500,2165,16000,20000,24500,2405,14500,19500,23500,2965,15500,21000,25500,4295,17000,22000,26500,2630,15000,19000,23500,2295,15500,19500,23000,5785,18000,24000,28000,1355,13500,18000,21500,305,14000,18500,22000,1540,14000,19000,23500,290,15000,20000,24500,260,12500,18500,22500
CAH25-01,01,04,2255,12000,17000,21000,2095,12000,17000,21500,245,11500,16000,19500,145,11500,17000,19500,185,13000,17000,21000,230,11500,16500,19500,215,13000,18000,22000,270,13000,18000,23000,335,11500,16500,20500,85,12500,17500,21000,390,12500,20000,25500,90,10000,15500,18500,25,9000,16500,20000,70,11500,16000,18500,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01,02,03,885,13000,18500,26500,805,13000,19000,26500,80,11000,17500,22500,40,10500,16000,21000,60,10000,18500,24500,80,13500,18500,25000,70,15000,19500,27000,135,14500,19500,27000,100,11500,18500,25000,45,13000,18500,25000,200,13500,22500,30500,30,9000,14000,20500,NA,NA,NA,NA,40,14000,19000,25500,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01,02,04,285,11000,19000,26000,260,11000,19000,26500,25,10500,17000,21000,NA,NA,NA,NA,30,12500,21000,26000,25,14500,22000,26500,30,12000,19000,29500,55,10000,20000,25500,35,10000,14500,23000,NA,NA,NA,NA,40,9000,18500,31000,15,9500,13500,21500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-01,01,03,105,13500,17500,22000,100,13500,17500,22000,NA,NA,NA,NA,30,12500,17000,21500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,10000,15500,18500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-01,01,04,60,10500,16500,21000,60,10500,16500,21000,NA,NA,NA,NA,NA,NA,NA,NA,15,14000,16500,19000,15,11500,16500,18500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-02,01,03,3875,13000,17500,22500,3385,13000,18000,22500,455,11500,16500,20500,180,11000,16000,19000,290,13500,17500,21500,375,13000,17000,21000,345,13000,18500,23000,485,13500,19000,24000,370,12500,17000,21500,320,13000,17500,21000,575,14000,21000,26500,205,12500,16000,20000,45,13000,17000,20000,265,12500,17000,21500,35,10000,16000,21500,55,10000,17000,20500
CAH25-01-02,01,04,70,10000,15000,19000,70,10500,15500,19500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-02,02,03,130,9000,16000,21000,110,9000,16500,21000,NA,NA,NA,NA,NA,NA,NA,NA,15,8000,10000,19500,NA,NA,NA,NA,NA,NA,NA,NA,25,12000,16500,21000,15,14000,18500,21000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-02,02,04,15,6000,10500,14000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-03,01,03,18435,17000,21500,26000,16620,17000,21500,26500,2090,16000,20000,23500,645,15000,19000,23000,1415,17000,21000,25500,1515,16000,20500,24500,1820,16500,21500,26500,2570,17500,23000,27500,1445,16000,20500,24500,1350,16500,20000,24000,3770,19000,24500,29000,740,14500,18500,23000,165,14500,18500,22500,1000,15500,20000,24000,185,16000,20500,25000,145,14000,19500,24000
CAH25-01-03,01,04,1110,12500,17500,22500,1020,12500,18000,23000,100,9500,15500,19500,75,11500,17000,19500,75,13000,19000,22500,30,14500,17000,19500,150,13000,18000,23000,150,12500,18000,23000,145,13000,17500,21500,35,15500,18500,21500,255,13000,20000,26500,50,10000,14500,18500,NA,NA,NA,NA,35,13500,16000,18000,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-03,02,03,560,14000,20500,27500,510,14500,21000,28000,40,13000,20000,26000,25,11500,16500,20000,40,14500,21000,25000,55,13500,19000,26000,40,15500,21000,30500,80,17000,23000,30000,60,11500,19000,27500,30,12500,18500,26000,150,15000,23500,30500,NA,NA,NA,NA,NA,NA,NA,NA,30,13500,18500,25000,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-03,02,04,100,11500,21000,26000,90,11500,21000,25500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,16000,21000,25500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-04,01,03,6725,14500,19500,24000,6080,15000,19500,24000,715,13500,18000,22000,155,13500,16500,20000,395,14500,18500,23000,445,13000,17500,21500,710,15500,20000,24500,1125,15500,20500,25500,700,14500,18500,22500,510,14500,18500,22000,1325,17000,23000,27500,385,13500,17000,21000,90,14000,18000,22000,230,12500,17000,21000,50,16500,19500,24500,50,12500,16000,20000
CAH25-01-04,01,04,645,12500,17000,21000,605,12500,17000,21000,85,12500,16000,19000,45,12500,16000,18500,60,12000,17000,21000,55,9500,16000,20500,35,15000,18500,22000,85,14500,18000,23000,115,11500,16500,19500,30,12500,17500,20000,90,12500,20000,24000,35,12000,17000,19000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-04,02,03,145,13000,19000,25000,135,12500,19000,25000,20,10000,14000,20500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,17500,21000,28000,20,14500,17500,22500,NA,NA,NA,NA,NA,NA,NA,NA,35,9000,18500,29500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-04,02,04,55,12000,19000,28500,45,11500,21000,29000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-05,01,03,775,13000,18500,24000,700,13500,19000,24500,45,14500,18000,22500,30,10000,16500,22500,60,13000,17000,21000,70,11000,16500,22500,75,15000,20000,24000,105,14500,21000,26000,110,11000,17500,21500,85,13000,18000,22500,115,18500,24000,28000,25,11500,13500,18500,NA,NA,NA,NA,45,11500,19000,23000,20,14500,20000,24500,NA,NA,NA,NA
CAH25-01-05,01,04,375,10500,16000,20000,345,11500,16000,20000,55,11500,16000,19500,NA,NA,NA,NA,25,13000,15500,20000,115,11500,16500,19500,NA,NA,NA,NA,25,12000,17500,23500,65,7000,14500,17000,20,10000,15500,19000,20,17500,24000,26500,NA,NA,NA,NA,NA,NA,NA,NA,25,9000,13000,19500,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-05,02,03,50,10500,14500,20000,45,10500,14500,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,11000,15000,21500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-05,02,04,110,10500,18500,28500,100,11000,18500,29000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,9500,13000,29000,20,11000,21000,29000,NA,NA,NA,NA,20,13000,18500,31000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02,01,03,14195,14000,19000,24000,12615,14500,19500,24500,1690,13000,17500,22500,420,12500,17000,21000,815,14500,18500,23000,1060,14000,18500,23500,1240,15000,20500,25000,2295,15500,20500,25000,1320,13000,18000,22500,1085,14000,18500,22500,2690,15000,22500,27500,705,13000,17500,22000,165,13000,18500,22500,780,13000,18000,23500,130,12500,19000,23500,170,13000,17500,23000
CAH25-02,01,04,1835,11000,15500,20000,1645,11000,15500,20000,210,10000,15500,19000,135,9500,14000,17000,125,11500,15500,19000,190,9500,15500,19000,115,11500,16500,22000,245,11000,17000,21000,275,11000,15500,19500,135,11500,16500,20000,215,11500,17500,25000,100,11000,15500,19500,30,11000,13000,18000,85,10000,15500,21000,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02,02,03,290,13000,19000,27000,270,12500,19500,27000,25,7000,15500,21000,NA,NA,NA,NA,NA,NA,NA,NA,25,14000,18500,25000,30,12000,21500,29000,50,13000,23500,33500,35,16500,24500,30500,15,6000,12000,22000,70,12500,20000,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02,02,04,145,13000,17500,23500,105,13000,18000,23000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,13500,19000,24000,NA,NA,NA,NA,NA,NA,NA,NA,20,16500,20000,25500,20,10000,15500,23500,NA,NA,NA,NA,15,13500,17000,28000,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02-02,01,03,6245,14500,19500,24500,5470,14500,20000,25000,665,13000,18000,22500,135,13000,17000,22000,260,14500,19500,24000,435,13500,19000,23500,570,15500,21000,25500,1145,15000,20000,25000,640,13000,18000,22500,460,14500,18500,23000,1165,16500,22500,27500,300,14000,18500,22500,85,15500,18500,24000,425,13500,18500,23500,65,12500,20500,24500,85,14000,18000,21500
CAH25-02-02,01,04,750,11000,16000,20500,650,11500,16000,20500,50,10500,15500,18500,60,10500,14500,17000,40,11500,17000,20500,90,9000,15500,20000,55,11500,14500,21500,120,11500,18000,21500,125,12000,16000,18500,35,10000,13000,19000,80,13500,21000,26000,40,10000,14000,19500,NA,NA,NA,NA,55,11000,16000,21500,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02-02,02,03,165,13000,19000,27500,150,12500,19500,27500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,13000,23500,33500,30,16500,25500,32000,NA,NA,NA,NA,30,13000,18500,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02-02,02,04,55,13500,17000,23500,40,13500,18000,22500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02-03,01,03,6635,14000,18500,24000,5870,14000,19000,24000,830,13000,17500,22000,240,12500,17000,20500,440,14500,18500,23000,520,14000,18500,23500,525,15000,20500,25000,920,15500,21000,25500,565,13000,18500,22500,535,13500,18000,22000,1300,14000,22000,27000,380,12000,17000,21000,75,13000,18500,22500,335,12000,17000,23500,65,12500,18500,22000,80,11500,17000,23500
CAH25-02-03,01,04,970,11000,15500,20000,880,11000,15500,20000,135,10000,14500,19000,65,10000,13500,17500,75,10500,14500,18500,85,11000,15500,19000,55,14500,18000,22500,115,11500,16500,21000,135,10500,15000,20000,95,13000,17500,20500,120,11500,16500,24000,55,11000,15500,19500,20,11000,13000,18000,30,9500,14500,18500,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02-03,02,03,90,14500,19500,26000,85,14500,20000,26000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,17000,22500,28000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02-03,02,04,85,12000,17000,23000,65,13000,17500,24000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,14500,19000,24500,NA,NA,NA,NA,NA,NA,NA,NA,15,13000,17000,20500,20,10000,14000,21500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02-04,01,03,1315,14000,18500,23500,1275,14000,18500,23500,195,13000,17000,22000,40,12000,16500,22000,115,15500,17500,22500,110,13500,18000,22500,145,13000,18000,23000,230,16000,20000,24500,115,13000,18000,22000,90,15000,19000,22500,225,15500,22000,27500,25,11000,19500,21000,NA,NA,NA,NA,15,11500,14000,19500,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02-04,01,04,120,7500,14500,19500,115,7500,14000,19000,25,10500,17500,19000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,6000,13000,19500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02-04,02,03,35,12000,15500,24000,35,9500,15500,24500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
