LEO5SECSBJ,KISMODE,KISLEVEL,LEO5SECPOP_UK,LEO5LQ_UK,LEO5MED_UK,LEO5UQ_UK,LEO5SECPOP_E,LEO5LQ_E,LEO5MED_E,LEO5UQ_E,LEO5SECPOP_NW,LEO5LQ_NW,LEO5MED_NW,LEO5UQ_NW,LEO5SECPOP_NE,LEO5LQ_NE,LEO5MED_NE,LEO5UQ_NE,LEO5SECPOP_EM,LEO5LQ_EM,LEO5MED_EM,LEO5UQ_EM,LEO5SECPOP_WM,LEO5LQ_WM,LEO5MED_WM,LEO5UQ_WM,LEO5SECPOP_EE,LEO5LQ_EE,LEO5MED_EE,LEO5UQ_EE,LEO5SECPOP_SE,LEO5LQ_SE,LEO5MED_SE,LEO5UQ_SE,LEO5SECPOP_SW,LEO5LQ_SW,LEO5MED_SW,LEO5UQ_SW,LEO5SECPOP_YH,LEO5LQ_YH,LEO5MED_YH,LEO5UQ_YH,LEO5SECPOP_LN,LEO5LQ_LN,LEO5MED_LN,LEO5UQ_LN,LEO5SECPOP_W,LEO5LQ_W,LEO5MED_W,LEO5UQ_W,LEO5SECPOP_CF,LEO5LQ_CF,LEO5MED_CF,LEO5UQ_CF,LEO5SECPOP_S,LEO5LQ_S,LEO5MED_S,LEO5UQ_S,LEO5SECPOP_ED,LEO5LQ_ED,LEO5MED_ED,LEO5UQ_ED,LEO5SECPOP_GL,LEO5LQ_GL,LEO5MED_GL,LEO5UQ_GL
CAH24,01,03,12815,19500,25000,31000,11440,19500,25000,31500,1640,18500,23500,28500,470,18500,22000,26500,880,19500,23500,29000,990,18500,23500,29000,1040,20000,26000,32000,1675,21000,26000,32000,805,18500,23000,29000,1025,18500,23000,28000,2915,22500,29500,36000,450,18500,23000,28000,120,21000,25000,28000,830,19000,23500,29000,115,19500,26500,31000,175,19500,24500,29000
CAH24,01,04,330,14500,19500,25000,315,14500,19500,24000,40,15000,19000,21500,NA,NA,NA,NA,45,15000,20000,23000,35,14000,18500,23500,25,15500,20500,23500,55,17000,20500,27500,20,11000,18500,23500,NA,NA,NA,NA,75,13000,21500,28500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24,02,03,370,17000,22500,28500,335,17500,22500,29000,30,17500,23000,25500,15,14000,18500,21000,35,18500,21000,26000,25,18000,21000,26500,20,11000,27500,35000,40,17000,21000,26500,20,18500,19500,24500,30,18000,21500,27000,120,17500,25500,32000,15,15500,22500,28500,NA,NA,NA,NA,20,10000,20500,33000,NA,NA,NA,NA,NA,NA,NA,NA
CAH24,02,04,90,20000,26000,35000,75,20500,27000,37000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,17000,27500,33500,NA,NA,NA,NA,NA,NA,NA,NA,30,24500,33000,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01,01,03,12815,19500,25000,31000,11440,19500,25000,31500,1640,18500,23500,28500,470,18500,22000,26500,880,19500,23500,29000,990,18500,23500,29000,1040,20000,26000,32000,1675,21000,26000,32000,805,18500,23000,29000,1025,18500,23000,28000,2915,22500,29500,36000,450,18500,23000,28000,120,21000,25000,28000,830,19000,23500,29000,115,19500,26500,31000,175,19500,24500,29000
CAH24-01,01,04,330,14500,19500,25000,315,14500,19500,24000,40,15000,19000,21500,NA,NA,NA,NA,45,15000,20000,23000,35,14000,18500,23500,25,15500,20500,23500,55,17000,20500,27500,20,11000,18500,23500,NA,NA,NA,NA,75,13000,21500,28500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01,02,03,370,17000,22500,28500,335,17500,22500,29000,30,17500,23000,25500,15,14000,18500,21000,35,18500,21000,26000,25,18000,21000,26500,20,11000,27500,35000,40,17000,21000,26500,20,18500,19500,24500,30,18000,21500,27000,120,17500,25500,32000,15,15500,22500,28500,NA,NA,NA,NA,20,10000,20500,33000,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01,02,04,90,20000,26000,35000,75,20500,27000,37000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,17000,27500,33500,NA,NA,NA,NA,NA,NA,NA,NA,30,24500,33000,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-01,01,03,330,21000,27500,36500,315,21000,27500,36500,65,19000,23500,31500,35,20500,23500,27000,25,21500,26000,30500,15,21000,26000,32500,30,24000,32000,45500,25,20500,28500,41500,NA,NA,NA,NA,20,21000,25500,34000,90,27500,33000,44500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-01,01,04,50,13000,17000,21000,50,13000,17000,21000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-01,02,03,40,14000,21000,29500,30,11500,19500,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-01,02,04,40,18500,27000,34000,35,18500,27500,33500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-02,01,03,660,23000,29000,37000,570,23500,30000,37500,80,22500,28000,32000,15,21000,23000,28500,25,18500,23500,33000,25,19500,26500,34000,45,24000,30500,44000,80,25000,33500,40000,30,24000,27500,32000,50,21000,27500,32000,225,26000,33000,40500,NA,NA,NA,NA,NA,NA,NA,NA,75,19500,25500,31000,15,19500,28000,32000,NA,NA,NA,NA
CAH24-01-03,01,03,160,21500,27500,33500,160,21500,27500,34000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,21000,26500,34000,25,21500,26000,29000,20,19000,23000,29000,NA,NA,NA,NA,55,24500,30500,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-03,02,04,15,24500,54000,63500,15,24500,54000,63500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-04,01,03,3705,20500,25500,31500,3265,21000,25500,31500,415,19500,24500,29000,220,19000,22500,26500,255,20500,25000,29000,270,19500,25500,29500,285,22500,27000,31500,465,21500,26000,32000,265,19500,24000,29500,320,20000,24000,29000,770,23500,30000,36000,120,20000,24000,28000,40,23500,26500,29000,290,19500,25000,30000,30,25500,29000,34000,55,19500,25000,29500
CAH24-01-04,01,04,40,13000,18500,23000,35,14000,18500,23000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-04,02,03,90,18500,23500,32000,80,18500,24000,32000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,21500,26500,33500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-05,01,03,7955,19000,24000,30500,7130,19000,24500,30500,1080,18000,22500,27500,195,17500,21000,25000,565,19000,22500,28500,670,18500,22500,28000,650,19000,25000,31000,1075,20500,25500,31500,485,18000,22500,27500,635,18000,22000,27000,1775,22000,29000,35500,315,18500,22500,27500,80,20500,23500,27500,460,18500,23500,28000,65,17500,23500,29000,110,20500,24500,29000
CAH24-01-05,01,04,240,15000,20500,25500,225,15000,20500,25500,35,15500,19000,21500,NA,NA,NA,NA,30,17500,20500,25000,NA,NA,NA,NA,15,14000,20000,22500,50,17000,21000,27500,NA,NA,NA,NA,NA,NA,NA,NA,60,13500,22500,28500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-05,02,03,230,16500,21000,27000,210,17000,21500,27000,15,15500,19000,23500,NA,NA,NA,NA,25,20500,23500,28500,15,19000,22000,24500,NA,NA,NA,NA,30,17000,20500,23500,NA,NA,NA,NA,20,15500,21000,25000,75,14000,23000,30500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH24-01-05,02,04,25,17000,23000,32000,20,18500,23000,33500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25,01,03,43510,17500,23500,29000,39015,18000,23500,29500,5020,17000,21500,26500,1445,15500,20000,25000,2865,17500,22500,27500,3255,17000,22000,27500,3985,18000,23500,30000,6145,18500,24500,30500,3785,17000,21500,26500,3345,17000,22000,26500,9170,20500,27500,34000,1985,15500,21000,25500,480,17000,21500,26000,2285,17000,22000,28500,450,17500,23000,30000,460,15000,21000,27500
CAH25,01,04,4360,14000,19500,24500,3935,14000,19500,24500,485,14000,18500,22500,290,14000,18500,22000,345,14500,19500,24500,445,13000,18500,23000,375,15000,20500,25000,530,15000,20000,25500,595,13500,18500,23000,240,15000,19500,24500,625,15500,22500,28500,195,13000,17500,21500,55,12500,16500,23000,225,13000,18500,22500,20,11500,15000,20500,15,11500,15500,24500
CAH25,02,03,1120,14000,21500,30000,1030,14500,21500,30000,95,12000,19000,25500,40,12000,19500,28500,70,11500,19000,24500,115,16000,20000,27500,85,14000,23500,30000,170,16500,23500,35500,135,14000,21500,28000,60,11500,18500,26500,255,15500,24000,33000,35,9000,18500,24000,NA,NA,NA,NA,55,17500,21500,30500,NA,NA,NA,NA,NA,NA,NA,NA
CAH25,02,04,475,13000,20000,27500,410,13000,20500,28000,35,11500,19500,24500,15,14000,25000,38000,35,17000,23000,29000,40,15000,21000,28000,45,14500,20500,32500,95,14000,21500,27000,55,10000,16500,23000,20,13000,20000,23000,75,13000,21000,31000,40,11500,17000,23000,NA,NA,NA,NA,30,14000,18000,25500,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01,01,03,29025,18000,23500,29500,26100,18000,23500,30000,3260,17000,22000,26500,1020,16000,20000,25000,2025,18000,23000,27500,2215,17000,22000,27500,2750,18000,23500,30000,3955,18500,25000,31500,2475,17000,22000,27000,2205,17000,22500,26500,6200,21500,28000,34500,1295,15500,20500,25500,310,16500,21500,26000,1500,16500,22500,28000,315,17500,23000,29500,270,15000,22000,27500
CAH25-01,01,04,2300,14500,19500,25000,2120,15000,20000,25000,245,14000,19500,23500,150,14500,19500,22500,205,15500,20000,24500,245,13000,19000,23500,215,15500,21000,25500,280,14500,20000,26000,305,14500,18500,24500,100,15500,20000,24500,370,16500,23000,30000,95,13000,18000,21500,25,13000,18500,25500,85,13000,17500,21000,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01,02,03,845,14000,22000,30000,775,14000,22000,30500,75,11500,19500,26500,35,12000,18500,28500,55,11500,20000,26000,85,16000,22000,29000,60,15500,23500,30000,135,15500,23000,33000,100,11500,21000,26500,45,11500,19500,26500,190,16000,25000,34000,25,6500,13500,27000,NA,NA,NA,NA,40,18000,21500,28000,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01,02,04,315,12500,20500,29000,290,12500,21000,29000,30,11000,19000,24500,NA,NA,NA,NA,35,17000,23500,29000,30,15500,22500,30500,35,14500,21000,39000,55,15500,22500,29000,45,10000,16500,23000,NA,NA,NA,NA,45,11500,22000,31500,20,10500,15000,24500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-01,01,03,105,16500,21500,26000,100,17000,21500,26000,NA,NA,NA,NA,30,17500,19500,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,15500,21000,23500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-01,01,04,60,15500,20500,24000,60,15500,20500,24000,NA,NA,NA,NA,15,13000,19500,21500,20,19000,22500,25500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-02,01,03,3825,15500,21000,26500,3340,15500,21000,27000,455,15000,19500,24500,180,14000,18500,23500,275,16500,21000,25500,360,15500,21500,26500,330,15000,21000,27500,480,16500,22500,28500,335,14500,20000,25000,310,14000,19000,24500,625,17500,25000,32000,190,14000,19000,23500,50,16000,20000,23500,275,14000,19500,26500,45,13000,17500,24000,65,14000,19500,25000
CAH25-01-02,01,04,75,11000,18000,23000,70,11000,17500,23000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,10000,16000,20500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-02,02,03,125,10000,18000,25000,110,10500,18500,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,11000,19500,25000,20,15000,19000,28000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-02,02,04,20,5500,10500,16500,20,7000,12000,17000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-03,01,03,17680,19000,24500,30500,15945,19000,25000,31000,2010,18000,22500,27500,615,17000,21000,26000,1320,18500,24000,29000,1360,18000,23500,29000,1625,18500,25000,31500,2295,19500,26000,32500,1370,18500,23000,28000,1285,18500,23000,27500,4065,22500,29000,36000,695,17000,21500,26500,165,17000,22000,26500,965,18000,23500,29500,205,18500,24000,30500,150,17000,23000,29500
CAH25-01-03,01,04,1120,15000,20500,25500,1020,15000,21000,26500,95,13000,19500,23000,80,14000,19500,23000,80,17000,20500,25500,40,17000,21000,26000,155,15000,21000,25500,145,14500,20000,26500,135,13500,18500,25000,40,18000,21000,25000,255,15500,23500,30500,50,11000,17000,20500,NA,NA,NA,NA,45,13000,19000,22500,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-03,02,03,540,15500,23500,32000,495,15500,23500,32000,40,16500,23500,28500,20,12500,20500,29500,35,15000,22500,27000,60,16000,22000,30500,35,20000,25000,33500,80,17500,24000,36000,55,12500,21000,25000,30,11500,18500,26000,140,17000,25000,33000,NA,NA,NA,NA,NA,NA,NA,NA,30,18000,22000,29000,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-03,02,04,105,15500,23000,29000,90,15500,23500,29000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,18000,23500,29000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-04,01,03,6635,17000,22500,28500,6010,17500,22500,28500,720,16500,21000,26000,165,14000,18500,22500,375,17500,21000,26000,430,15500,20000,25000,705,18000,23000,29000,1065,18500,24000,30500,655,17000,21000,26000,490,17000,21500,26000,1400,20500,26500,33500,375,15000,20000,24500,90,16000,22000,25000,220,15000,20000,26500,45,18000,23000,38000,45,14000,21000,26000
CAH25-01-04,01,04,665,15500,20000,24500,615,15500,20000,24500,90,15500,19500,23500,40,16000,20000,21000,65,15000,21000,24500,60,11000,17500,23000,40,18500,22500,27500,100,15000,20500,25000,100,16000,19500,24500,40,14000,18500,23500,85,16000,22500,27500,45,15000,19000,25500,20,13500,18500,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-04,02,03,135,14500,22500,30000,125,14500,22500,30000,20,13000,17500,24000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,21000,23500,33000,NA,NA,NA,NA,NA,NA,NA,NA,30,14500,27500,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-04,02,04,60,16000,22500,31500,55,17500,23000,32000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-05,01,03,785,15000,21000,27000,705,15000,21500,27500,65,13000,18500,24000,30,15500,19000,24500,50,13500,22500,26000,65,12000,19500,24000,80,17000,22000,27500,105,17500,22500,28500,105,11500,18000,23500,85,17000,20000,26000,110,22500,28500,32500,35,11500,17000,20500,NA,NA,NA,NA,40,17000,21000,25000,15,19500,21500,28500,NA,NA,NA,NA
CAH25-01-05,01,04,385,14000,18500,23500,350,14000,18500,23500,60,11500,18000,23500,NA,NA,NA,NA,35,14000,17500,22000,115,13500,19000,23500,NA,NA,NA,NA,20,18000,24500,27500,60,13500,18000,22500,20,13000,19500,25000,20,19500,21500,27500,NA,NA,NA,NA,NA,NA,NA,NA,30,12500,15500,19500,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-05,02,03,45,9500,13500,21500,45,7500,12500,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-01-05,02,04,120,11500,19000,27500,115,11500,19500,28500,15,10000,18500,20500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,11500,19500,28000,20,12500,19500,30500,NA,NA,NA,NA,20,9500,18000,29500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02,01,03,14485,17000,22500,28500,12910,17000,22500,29000,1760,16000,21000,26500,425,15500,19500,25000,840,17000,21500,26500,1040,17000,21500,27500,1235,17500,24000,29000,2195,18500,23500,29500,1310,16500,21000,26500,1140,17000,21000,26000,2965,19000,26000,32500,690,16000,21000,25500,170,17000,21500,26000,785,17000,21500,28500,135,17000,23500,30500,190,14500,20000,27000
CAH25-02,01,04,2060,13500,19000,23500,1820,14000,19000,23500,240,14000,18500,22000,140,13500,17500,21000,140,14000,18500,23500,205,13500,18500,22500,160,13500,19500,25000,250,15500,20000,25000,290,13000,18000,23000,140,14000,19500,24500,260,13000,21000,27000,100,12000,17000,21500,30,12000,15500,19000,140,13000,18500,23000,15,11500,15000,20000,NA,NA,NA,NA
CAH25-02,02,03,275,15500,20500,29500,255,15500,21000,29000,25,15500,18500,22000,NA,NA,NA,NA,NA,NA,NA,NA,30,16000,18500,21000,30,13500,22500,27500,35,19500,28000,38500,35,18500,25000,33500,15,9500,15500,27000,65,15500,21500,29000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02,02,04,160,14000,19500,26000,115,14000,19500,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,14000,20500,25500,NA,NA,NA,NA,NA,NA,NA,NA,30,16000,19500,30000,20,13000,17000,21000,NA,NA,NA,NA,20,13000,18000,33000,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02-02,01,03,6310,17500,23000,29500,5515,17500,23500,29500,710,16500,22000,27500,150,15500,19500,24000,280,17000,22000,27500,385,17000,22000,27500,560,17000,24000,30000,1060,18500,24000,30000,625,17000,21500,27000,455,18000,22500,27000,1285,19500,26500,33000,300,16500,21500,26500,85,17000,22500,26500,445,17000,21500,29000,70,18000,23500,31500,100,13500,20000,24500
CAH25-02-02,01,04,820,14000,19500,24500,690,14500,19500,24500,60,14500,19000,22500,65,13000,18000,21000,45,16000,19000,25500,95,14000,19500,23500,65,14000,20500,25000,115,15500,21000,25000,135,14000,18000,23000,35,14000,19500,24000,80,16500,24500,29500,35,11000,14500,21500,NA,NA,NA,NA,90,14000,19000,24500,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02-02,02,03,145,15500,20500,33000,135,15500,20500,32000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,19500,32000,38500,30,21500,27000,36000,NA,NA,NA,NA,25,14500,19500,27500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02-02,02,04,55,14000,19500,26500,35,14000,19500,29500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,14000,20500,33000,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02-03,01,03,6785,17000,22500,28000,6045,17000,22500,28000,835,16500,21000,25500,235,15500,20000,25000,435,17000,21000,26500,535,16500,21500,27500,525,18500,25000,29500,900,18500,23500,29000,560,16000,21000,26000,585,16000,20500,25500,1430,18500,26000,32000,365,16000,21000,25000,80,17000,21000,25000,330,16000,21000,28000,65,15500,21500,30500,85,14500,21000,27500
CAH25-02-03,01,04,1100,13000,18500,23000,995,13500,18500,23000,155,13000,18000,22000,65,13000,17000,21500,85,13000,17500,22000,90,13000,18500,21500,85,13000,20000,25000,120,16000,19500,25500,140,11500,18000,21500,95,15500,19500,23500,160,12500,19500,26500,60,14000,17000,22000,15,14500,16000,19000,45,12000,16000,21000,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02-03,02,03,100,15500,22000,27500,90,15500,22000,27500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,15500,23500,27500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02-03,02,04,95,13000,18500,24000,80,14000,19500,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,12500,20500,25500,NA,NA,NA,NA,NA,NA,NA,NA,25,15000,19000,26500,15,13000,17000,21000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02-04,01,03,1390,17000,22000,27500,1355,17000,22000,27500,215,16000,20500,25500,40,11500,19500,25000,125,17500,21500,25500,120,16000,20000,26500,150,15500,21500,26500,230,18500,23500,28500,125,16500,21000,26500,95,15500,21000,26500,255,18500,24500,31500,25,14500,20500,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02-04,01,04,140,12500,18500,23500,130,13000,18500,23500,25,15500,20500,27000,NA,NA,NA,NA,NA,NA,NA,NA,15,13000,17500,19500,NA,NA,NA,NA,NA,NA,NA,NA,20,13500,19500,23000,NA,NA,NA,NA,25,7500,16000,23500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH25-02-04,02,03,30,16000,20000,26000,30,16000,20000,30500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH26,01,03,11975,25000,30500,38500,10675,25000,31000,39500,1180,23500,28000,33500,360,21500,26500,32500,650,24000,29000,35000,885,23500,29000,35000,1075,26500,32000,41000,1995,26500,32000,40500,1240,22500,27500,34000,840,23500,28000,34500,2455,31000,38500,49500,580,21500,27000,32000,145,23000,29000,34000,650,24500,29000,34500,150,25000,29000,35500,80,24500,29000,34000
CAH26,01,04,120,17000,21000,26500,60,18000,22500,29000,20,17000,19500,22500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,13000,21500,34000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,17000,20000,22500,NA,NA,NA,NA,NA,NA,NA,NA
CAH26,02,03,495,20000,28000,38500,425,20500,28000,40000,35,19500,27500,33500,NA,NA,NA,NA,40,14000,26000,40000,40,19500,25500,34000,50,22000,27500,41000,75,22500,34500,47000,75,19500,27000,37000,35,20500,26500,33000,65,23000,31500,48000,25,13000,25500,38000,NA,NA,NA,NA,35,20000,25000,36500,NA,NA,NA,NA,NA,NA,NA,NA
CAH26,02,04,135,27000,37500,45500,105,28000,38000,46000,NA,NA,NA,NA,NA,NA,NA,NA,15,31500,38000,48500,15,23500,32000,42000,20,37000,43500,55000,15,27000,37000,59500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,23500,30000,38500,NA,NA,NA,NA,NA,NA,NA,NA
